C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_092.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_092.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_092.jpg, 0, 0.04497629, 0, 2.73658
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_205.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_205.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_205.jpg, 0, 0, 0, 2.722665
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_316.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_316.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_316.jpg, 0, 0, 0, 2.69535
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_418.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_418.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_418.jpg, -0.3050907, 0, 0, 2.650523
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_540.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_540.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_540.jpg, -0.48858, 0, 0, 2.589567
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_655.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_655.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_655.jpg, -0.1466355, 0, 0, 2.559945
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_768.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_768.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_768.jpg, 0, 0, 0, 2.527382
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_879.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_879.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_879.jpg, 0, 0, 0, 2.502028
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_34_994.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_34_994.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_34_994.jpg, -0.3490512, 0, 0, 2.458098
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_108.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_108.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_108.jpg, -0.6849554, 0, 0, 2.385934
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_239.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_239.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_239.jpg, -0.2873985, 0, 0, 2.359903
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_359.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_359.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_359.jpg, 0, 0.3564414, 0, 2.741246
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_470.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_470.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_470.jpg, 0, 0.6924558, 0, 3.61066
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_596.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_596.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_596.jpg, 0, 0.3191886, 0, 4.040687
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_710.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_710.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_710.jpg, -0.09088381, 0, 0, 4.075934
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_827.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_827.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_827.jpg, -0.4324419, 0, 0, 3.978852
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_35_941.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_35_941.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_35_941.jpg, -0.08408098, 0, 0, 3.93251
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_046.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_046.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_046.jpg, 0, 0, 0, 3.891109
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_164.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_164.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_164.jpg, -0.0954123, 0, 0, 3.842462
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_281.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_281.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_281.jpg, 0, 0, 0, 3.79585
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_396.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_396.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_396.jpg, 0, 0, 0, 3.757766
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_503.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_503.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_503.jpg, -0.3144342, 0, 0, 3.686591
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_623.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_623.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_623.jpg, 0, 0, 0, 3.637494
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_735.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_735.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_735.jpg, -0.333726, 0, 0, 3.575762
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_854.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_854.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_854.jpg, 0, 0, 0, 3.52938
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_36_961.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_36_961.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_36_961.jpg, -0.3168342, 0, 0, 3.46703
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_078.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_078.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_078.jpg, -0.674289, 0, 0, 3.393102
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_191.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_191.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_191.jpg, -0.3405384, 0, 0, 3.358458
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_310.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_310.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_310.jpg, -0.2125476, 0, 0, 3.312783
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_422.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_422.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_422.jpg, 0, 0, 0, 3.270032
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_532.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_532.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_532.jpg, 0, 0, 0, 3.237222
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_657.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_657.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_657.jpg, 0, 0.3668826, 0, 3.726797
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_765.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_765.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_765.jpg, 0, 0.6983823, 0, 4.596298
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_878.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_878.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_878.jpg, 0, 1, 0, 5.742118
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_37_997.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_37_997.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_37_997.jpg, 0, 0.903469, 0, 7.102565
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_108.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_108.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_108.jpg, 0, 0.5767215, 0, 7.874438
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_235.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_235.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_235.jpg, -0.3863706, 0.190351, 0, 8.15433
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_350.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_350.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_350.jpg, -0.04447529, 0, 0, 8.061822
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_473.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_473.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_473.jpg, -0.4149957, 0, 0, 7.916377
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_574.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_574.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_574.jpg, -0.7175235, 0, 0, 7.716786
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_697.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_697.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_697.jpg, -0.3470847, 0, 0, 7.644329
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_819.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_819.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_819.jpg, -0.7083156, 0, 0, 7.471045
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_38_951.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_38_951.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_38_951.jpg, -0.3058734, 0, 0, 7.388769
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_081.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_081.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_081.jpg, 0, 0, 0, 7.25863
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_193.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_193.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_193.jpg, -0.3346281, 0, 0, 7.140873
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_315.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_315.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_315.jpg, 0, 0, 0, 7.049922
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_428.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_428.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_428.jpg, 0, 0, 0, 6.964329
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_542.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_542.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_542.jpg, 0, 0, 0, 6.880371
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_648.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_648.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_648.jpg, 0, 0, 0, 6.811334
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_773.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_773.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_773.jpg, -0.1684635, 0, 0, 6.699522
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_39_883.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_39_883.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_39_883.jpg, 0, 0, 0, 6.612766
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_003.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_003.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_003.jpg, -0.3662748, 0, 0, 6.494538
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_126.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_126.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_126.jpg, -0.005265296, 0, 0, 6.402692
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_239.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_239.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_239.jpg, -0.3517971, 0, 0, 6.293958
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_360.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_360.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_360.jpg, 0, 0, 0, 6.217762
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_496.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_496.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_496.jpg, 0, 0, 0, 6.130114
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_611.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_611.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_611.jpg, -0.3409503, 0, 0, 6.008036
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_732.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_732.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_732.jpg, -0.5155956, 0, 0, 5.876491
C:\Users\ampat\Downloads\Dhiraj\IMG\center_2023_08_26_06_03_40_858.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\left_2023_08_26_06_03_40_858.jpg, C:\Users\ampat\Downloads\Dhiraj\IMG\right_2023_08_26_06_03_40_858.jpg, -0.8905743, 0, 0, 5.699586
